民國年,月,區代碼,行政區,年齡標籤,年齡下限,年齡上限,青年關係,青年權重,性別,主題,機關,資料集,標籤欄,數值欄序號,欄位名稱待補,人數
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1998,percent25,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1998,percent26,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1998,percent27,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1998,percent28,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1998,percent29,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1998,percent30,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,國民中小學中途輟學學生概況,1998,percent31,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value2,是（欄位說明僅存於新北市統計年報）,36.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value3,是（欄位說明僅存於新北市統計年報）,4335.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value4,是（欄位說明僅存於新北市統計年報）,1662.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value5,是（欄位說明僅存於新北市統計年報）,2673.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value6,是（欄位說明僅存於新北市統計年報）,657.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value7,是（欄位說明僅存於新北市統計年報）,152.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value8,是（欄位說明僅存於新北市統計年報）,505.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value9,是（欄位說明僅存於新北市統計年報）,820.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value10,是（欄位說明僅存於新北市統計年報）,307.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value11,是（欄位說明僅存於新北市統計年報）,275.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value12,是（欄位說明僅存於新北市統計年報）,238.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value13,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value14,是（欄位說明僅存於新北市統計年報）,34950.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value15,是（欄位說明僅存於新北市統計年報）,17870.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value16,是（欄位說明僅存於新北市統計年報）,17080.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value17,是（欄位說明僅存於新北市統計年報）,6931.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value18,是（欄位說明僅存於新北市統計年報）,6523.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value19,是（欄位說明僅存於新北市統計年報）,6060.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value20,是（欄位說明僅存於新北市統計年報）,5771.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value21,是（欄位說明僅存於新北市統計年報）,4879.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value22,是（欄位說明僅存於新北市統計年報）,4786.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value23,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value24,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value25,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value26,是（欄位說明僅存於新北市統計年報）,0.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value27,是（欄位說明僅存於新北市統計年報）,8549.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value28,是（欄位說明僅存於新北市統計年報）,4282.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value29,是（欄位說明僅存於新北市統計年報）,4267.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value30,是（欄位說明僅存於新北市統計年報）,17.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value31,是（欄位說明僅存於新北市統計年報）,1753.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value32,是（欄位說明僅存於新北市統計年報）,854.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value33,是（欄位說明僅存於新北市統計年報）,899.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value34,是（欄位說明僅存於新北市統計年報）,411.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value35,是（欄位說明僅存於新北市統計年報）,139.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value36,是（欄位說明僅存於新北市統計年報）,272.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value37,是（欄位說明僅存於新北市統計年報）,1144.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value38,是（欄位說明僅存於新北市統計年報）,376.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value39,是（欄位說明僅存於新北市統計年報）,373.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value40,是（欄位說明僅存於新北市統計年報）,363.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value41,是（欄位說明僅存於新北市統計年報）,32.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value42,是（欄位說明僅存於新北市統計年報）,52124.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value43,是（欄位說明僅存於新北市統計年報）,25302.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value44,是（欄位說明僅存於新北市統計年報）,26822.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value45,是（欄位說明僅存於新北市統計年報）,9275.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value46,是（欄位說明僅存於新北市統計年報）,8921.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value47,是（欄位說明僅存於新北市統計年報）,7999.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value48,是（欄位說明僅存於新北市統計年報）,8773.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value49,是（欄位說明僅存於新北市統計年報）,7536.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value50,是（欄位說明僅存於新北市統計年報）,8390.0
87,,,,,,,欄位未定義,0.0,,教育,新北市政府主計處,境內高級中等學校教育概況(102學年度以前),1998,item value51,是（欄位說明僅存於新北市統計年報）,492.0
