"year","roc_year","district_code","district","level","people"
"2017","106","0","New Taipei City","不識字","26953"
"2017","106","0","New Taipei City","二專","251053"
"2017","106","0","New Taipei City","五專前三年","18994"
"2017","106","0","New Taipei City","五專後二年","170392"
"2017","106","0","New Taipei City","博士","19017"
"2017","106","0","New Taipei City","國中","459772"
"2017","106","0","New Taipei City","國中(職業)","6596"
"2017","106","0","New Taipei City","國小","331566"
"2017","106","0","New Taipei City","大學","942022"
"2017","106","0","New Taipei City","碩士","208796"
"2017","106","0","New Taipei City","自學","6810"
"2017","106","0","New Taipei City","高中","330976"
"2017","106","0","New Taipei City","高職","715587"
"2017","106","1","板橋區","不識字","3282"
"2017","106","1","板橋區","二專","34200"
"2017","106","1","板橋區","五專前三年","2946"
"2017","106","1","板橋區","五專後二年","24600"
"2017","106","1","板橋區","博士","2533"
"2017","106","1","板橋區","國中","58252"
"2017","106","1","板橋區","國中(職業)","1056"
"2017","106","1","板橋區","國小","49700"
"2017","106","1","板橋區","大學","129960"
"2017","106","1","板橋區","碩士","31773"
"2017","106","1","板橋區","自學","1142"
"2017","106","1","板橋區","高中","44589"
"2017","106","1","板橋區","高職","93431"
"2017","106","2","三重區","不識字","2736"
"2017","106","2","三重區","二專","23958"
"2017","106","2","三重區","五專前三年","1258"
"2017","106","2","三重區","五專後二年","14009"
"2017","106","2","三重區","博士","1156"
"2017","106","2","三重區","國中","55070"
"2017","106","2","三重區","國中(職業)","796"
"2017","106","2","三重區","國小","38295"
"2017","106","2","三重區","大學","85507"
"2017","106","2","三重區","碩士","17042"
"2017","106","2","三重區","自學","714"
"2017","106","2","三重區","高中","30271"
"2017","106","2","三重區","高職","71033"
"2017","106","3","中和區","不識字","2296"
"2017","106","3","中和區","二專","28708"
"2017","106","3","中和區","五專前三年","1910"
"2017","106","3","中和區","五專後二年","19930"
"2017","106","3","中和區","博士","2132"
"2017","106","3","中和區","國中","41448"
"2017","106","3","中和區","國中(職業)","1187"
"2017","106","3","中和區","國小","32716"
"2017","106","3","中和區","大學","104181"
"2017","106","3","中和區","碩士","24455"
"2017","106","3","中和區","自學","615"
"2017","106","3","中和區","高中","37090"
"2017","106","3","中和區","高職","71248"
"2017","106","4","永和區","不識字","892"
"2017","106","4","永和區","二專","15160"
"2017","106","4","永和區","五專前三年","711"
"2017","106","4","永和區","五專後二年","12123"
"2017","106","4","永和區","博士","1851"
"2017","106","4","永和區","國中","14914"
"2017","106","4","永和區","國中(職業)","811"
"2017","106","4","永和區","國小","13005"
"2017","106","4","永和區","大學","64163"
"2017","106","4","永和區","碩士","17957"
"2017","106","4","永和區","自學","364"
"2017","106","4","永和區","高中","20769"
"2017","106","4","永和區","高職","32821"
"2017","106","5","新莊區","不識字","1976"
"2017","106","5","新莊區","二專","26789"
"2017","106","5","新莊區","五專前三年","1855"
"2017","106","5","新莊區","五專後二年","15586"
"2017","106","5","新莊區","博士","1342"
"2017","106","5","新莊區","國中","50637"
"2017","106","5","新莊區","國中(職業)","529"
"2017","106","5","新莊區","國小","31101"
"2017","106","5","新莊區","大學","95777"
"2017","106","5","新莊區","碩士","19421"
"2017","106","5","新莊區","自學","446"
"2017","106","5","新莊區","高中","32648"
"2017","106","5","新莊區","高職","79418"
"2017","106","6","新店區","不識字","1391"
"2017","106","6","新店區","二專","19293"
"2017","106","6","新店區","五專前三年","988"
"2017","106","6","新店區","五專後二年","17521"
"2017","106","6","新店區","博士","2876"
"2017","106","6","新店區","國中","25754"
"2017","106","6","新店區","國中(職業)","305"
"2017","106","6","新店區","國小","18634"
"2017","106","6","新店區","大學","85505"
"2017","106","6","新店區","碩士","22675"
"2017","106","6","新店區","自學","521"
"2017","106","6","新店區","高中","28400"
"2017","106","6","新店區","高職","48301"
"2017","106","7","土城區","不識字","863"
"2017","106","7","土城區","二專","11394"
"2017","106","7","土城區","五專前三年","831"
"2017","106","7","土城區","五專後二年","6273"
"2017","106","7","土城區","博士","664"
"2017","106","7","土城區","國中","21978"
"2017","106","7","土城區","國中(職業)","346"
"2017","106","7","土城區","國小","15780"
"2017","106","7","土城區","大學","40316"
"2017","106","7","土城區","碩士","7720"
"2017","106","7","土城區","自學","300"
"2017","106","7","土城區","高中","15044"
"2017","106","7","土城區","高職","36694"
"2017","106","8","蘆洲區","不識字","702"
"2017","106","8","蘆洲區","二專","4293"
"2017","106","8","蘆洲區","五專前三年","381"
"2017","106","8","蘆洲區","五專後二年","2792"
"2017","106","8","蘆洲區","博士","193"
"2017","106","8","蘆洲區","國中","12510"
"2017","106","8","蘆洲區","國中(職業)","73"
"2017","106","8","蘆洲區","國小","8488"
"2017","106","8","蘆洲區","大學","17411"
"2017","106","8","蘆洲區","碩士","2945"
"2017","106","8","蘆洲區","自學","144"
"2017","106","8","蘆洲區","高中","6461"
"2017","106","8","蘆洲區","高職","18340"
"2017","106","9","樹林區","不識字","903"
"2017","106","9","樹林區","二專","6238"
"2017","106","9","樹林區","五專前三年","608"
"2017","106","9","樹林區","五專後二年","4068"
"2017","106","9","樹林區","博士","528"
"2017","106","9","樹林區","國中","15721"
"2017","106","9","樹林區","國中(職業)","126"
"2017","106","9","樹林區","國小","9318"
"2017","106","9","樹林區","大學","23785"
"2017","106","9","樹林區","碩士","4996"
"2017","106","9","樹林區","自學","169"
"2017","106","9","樹林區","高中","8824"
"2017","106","9","樹林區","高職","22454"
"2017","106","10","鶯歌區","不識字","1280"
"2017","106","10","鶯歌區","二專","10478"
"2017","106","10","鶯歌區","五專前三年","1208"
"2017","106","10","鶯歌區","五專後二年","8528"
"2017","106","10","鶯歌區","博士","1572"
"2017","106","10","鶯歌區","國中","17843"
"2017","106","10","鶯歌區","國中(職業)","115"
"2017","106","10","鶯歌區","國小","11632"
"2017","106","10","鶯歌區","大學","44528"
"2017","106","10","鶯歌區","碩士","11326"
"2017","106","10","鶯歌區","自學","218"
"2017","106","10","鶯歌區","高中","14027"
"2017","106","10","鶯歌區","高職","26707"
"2017","106","11","三峽區","不識字","1193"
"2017","106","11","三峽區","二專","14174"
"2017","106","11","三峽區","五專前三年","816"
"2017","106","11","三峽區","五專後二年","10232"
"2017","106","11","三峽區","博士","1093"
"2017","106","11","三峽區","國中","20670"
"2017","106","11","三峽區","國中(職業)","199"
"2017","106","11","三峽區","國小","15016"
"2017","106","11","三峽區","大學","50573"
"2017","106","11","三峽區","碩士","10873"
"2017","106","11","三峽區","自學","249"
"2017","106","11","三峽區","高中","16223"
"2017","106","11","三峽區","高職","37237"
"2017","106","12","淡水區","不識字","1153"
"2017","106","12","淡水區","二專","2203"
"2017","106","12","淡水區","五專前三年","239"
"2017","106","12","淡水區","五專後二年","1004"
"2017","106","12","淡水區","博士","55"
"2017","106","12","淡水區","國中","7089"
"2017","106","12","淡水區","國中(職業)","43"
"2017","106","12","淡水區","國小","6126"
"2017","106","12","淡水區","大學","6225"
"2017","106","12","淡水區","碩士","923"
"2017","106","12","淡水區","自學","220"
"2017","106","12","淡水區","高中","2223"
"2017","106","12","淡水區","高職","8983"
"2017","106","13","汐止區","不識字","1314"
"2017","106","13","汐止區","二專","15084"
"2017","106","13","汐止區","五專前三年","1564"
"2017","106","13","汐止區","五專後二年","9006"
"2017","106","13","汐止區","博士","676"
"2017","106","13","汐止區","國中","31334"
"2017","106","13","汐止區","國中(職業)","332"
"2017","106","13","汐止區","國小","19166"
"2017","106","13","汐止區","大學","53734"
"2017","106","13","汐止區","碩士","9971"
"2017","106","13","汐止區","自學","333"
"2017","106","13","汐止區","高中","19097"
"2017","106","13","汐止區","高職","47139"
"2017","106","14","瑞芳區","不識字","1048"
"2017","106","14","瑞芳區","二專","12034"
"2017","106","14","瑞芳區","五專前三年","920"
"2017","106","14","瑞芳區","五專後二年","7353"
"2017","106","14","瑞芳區","博士","446"
"2017","106","14","瑞芳區","國中","28382"
"2017","106","14","瑞芳區","國中(職業)","185"
"2017","106","14","瑞芳區","國小","16453"
"2017","106","14","瑞芳區","大學","45054"
"2017","106","14","瑞芳區","碩士","7687"
"2017","106","14","瑞芳區","自學","270"
"2017","106","14","瑞芳區","高中","17353"
"2017","106","14","瑞芳區","高職","36929"
"2017","106","15","五股區","不識字","545"
"2017","106","15","五股區","二專","5380"
"2017","106","15","五股區","五專前三年","384"
"2017","106","15","五股區","五專後二年","2726"
"2017","106","15","五股區","博士","174"
"2017","106","15","五股區","國中","11353"
"2017","106","15","五股區","國中(職業)","100"
"2017","106","15","五股區","國小","8281"
"2017","106","15","五股區","大學","17670"
"2017","106","15","五股區","碩士","2611"
"2017","106","15","五股區","自學","124"
"2017","106","15","五股區","高中","6684"
"2017","106","15","五股區","高職","18043"
"2017","106","16","泰山區","不識字","329"
"2017","106","16","泰山區","二專","5241"
"2017","106","16","泰山區","五專前三年","457"
"2017","106","16","泰山區","五專後二年","3047"
"2017","106","16","泰山區","博士","284"
"2017","106","16","泰山區","國中","9313"
"2017","106","16","泰山區","國中(職業)","145"
"2017","106","16","泰山區","國小","6099"
"2017","106","16","泰山區","大學","17031"
"2017","106","16","泰山區","碩士","3427"
"2017","106","16","泰山區","自學","111"
"2017","106","16","泰山區","高中","6635"
"2017","106","16","泰山區","高職","14775"
"2017","106","17","林口區","不識字","716"
"2017","106","17","林口區","二專","6391"
"2017","106","17","林口區","五專前三年","667"
"2017","106","17","林口區","五專後二年","5328"
"2017","106","17","林口區","博士","947"
"2017","106","17","林口區","國中","7742"
"2017","106","17","林口區","國中(職業)","93"
"2017","106","17","林口區","國小","6490"
"2017","106","17","林口區","大學","27343"
"2017","106","17","林口區","碩士","7651"
"2017","106","17","林口區","自學","172"
"2017","106","17","林口區","高中","8819"
"2017","106","17","林口區","高職","15024"
"2017","106","18","八里區","不識字","188"
"2017","106","18","八里區","二專","1422"
"2017","106","18","八里區","五專前三年","70"
"2017","106","18","八里區","五專後二年","1122"
"2017","106","18","八里區","博士","164"
"2017","106","18","八里區","國中","2592"
"2017","106","18","八里區","國中(職業)","16"
"2017","106","18","八里區","國小","2389"
"2017","106","18","八里區","大學","5524"
"2017","106","18","八里區","碩士","1127"
"2017","106","18","八里區","自學","56"
"2017","106","18","八里區","高中","2243"
"2017","106","18","八里區","高職","4436"
"2017","106","19","深坑區","不識字","192"
"2017","106","19","深坑區","二專","361"
"2017","106","19","深坑區","五專前三年","32"
"2017","106","19","深坑區","五專後二年","189"
"2017","106","19","深坑區","博士","19"
"2017","106","19","深坑區","國中","1298"
"2017","106","19","深坑區","國中(職業)","14"
"2017","106","19","深坑區","國小","1425"
"2017","106","19","深坑區","大學","1149"
"2017","106","19","深坑區","碩士","193"
"2017","106","19","深坑區","自學","44"
"2017","106","19","深坑區","高中","550"
"2017","106","19","深坑區","高職","1553"
"2017","106","20","石碇區","不識字","247"
"2017","106","20","石碇區","二專","252"
"2017","106","20","石碇區","五專前三年","31"
"2017","106","20","石碇區","五專後二年","172"
"2017","106","20","石碇區","博士","23"
"2017","106","20","石碇區","國中","970"
"2017","106","20","石碇區","國中(職業)","12"
"2017","106","20","石碇區","國小","1354"
"2017","106","20","石碇區","大學","956"
"2017","106","20","石碇區","碩士","170"
"2017","106","20","石碇區","自學","37"
"2017","106","20","石碇區","高中","531"
"2017","106","20","石碇區","高職","1265"
"2017","106","21","坪林區","不識字","566"
"2017","106","21","坪林區","二專","1167"
"2017","106","21","坪林區","五專前三年","285"
"2017","106","21","坪林區","五專後二年","747"
"2017","106","21","坪林區","博士","69"
"2017","106","21","坪林區","國中","3933"
"2017","106","21","坪林區","國中(職業)","17"
"2017","106","21","坪林區","國小","2520"
"2017","106","21","坪林區","大學","4341"
"2017","106","21","坪林區","碩士","662"
"2017","106","21","坪林區","自學","111"
"2017","106","21","坪林區","高中","1875"
"2017","106","21","坪林區","高職","4673"
"2017","106","22","三芝區","不識字","69"
"2017","106","22","三芝區","二專","549"
"2017","106","22","三芝區","五專前三年","122"
"2017","106","22","三芝區","五專後二年","295"
"2017","106","22","三芝區","博士","9"
"2017","106","22","三芝區","國中","2142"
"2017","106","22","三芝區","國中(職業)","2"
"2017","106","22","三芝區","國小","1879"
"2017","106","22","三芝區","大學","2069"
"2017","106","22","三芝區","碩士","232"
"2017","106","22","三芝區","自學","23"
"2017","106","22","三芝區","高中","983"
"2017","106","22","三芝區","高職","2617"
"2017","106","23","石門區","不識字","411"
"2017","106","23","石門區","二專","2535"
"2017","106","23","石門區","五專前三年","328"
"2017","106","23","石門區","五專後二年","1858"
"2017","106","23","石門區","博士","108"
"2017","106","23","石門區","國中","5326"
"2017","106","23","石門區","國中(職業)","28"
"2017","106","23","石門區","國小","3314"
"2017","106","23","石門區","大學","7663"
"2017","106","23","石門區","碩士","1301"
"2017","106","23","石門區","自學","74"
"2017","106","23","石門區","高中","3442"
"2017","106","23","石門區","高職","7518"
"2017","106","24","金山區","不識字","271"
"2017","106","24","金山區","二專","197"
"2017","106","24","金山區","五專前三年","27"
"2017","106","24","金山區","五專後二年","127"
"2017","106","24","金山區","博士","2"
"2017","106","24","金山區","國中","1059"
"2017","106","24","金山區","國中(職業)","2"
"2017","106","24","金山區","國小","938"
"2017","106","24","金山區","大學","442"
"2017","106","24","金山區","碩士","61"
"2017","106","24","金山區","自學","12"
"2017","106","24","金山區","高中","315"
"2017","106","24","金山區","高職","968"
"2017","106","25","萬里區","不識字","608"
"2017","106","25","萬里區","二專","401"
"2017","106","25","萬里區","五專前三年","38"
"2017","106","25","萬里區","五專後二年","214"
"2017","106","25","萬里區","博士","16"
"2017","106","25","萬里區","國中","1723"
"2017","106","25","萬里區","國中(職業)","2"
"2017","106","25","萬里區","國小","1667"
"2017","106","25","萬里區","大學","1257"
"2017","106","25","萬里區","碩士","191"
"2017","106","25","萬里區","自學","61"
"2017","106","25","萬里區","高中","636"
"2017","106","25","萬里區","高職","1431"
"2017","106","26","平溪區","不識字","640"
"2017","106","26","平溪區","二專","582"
"2017","106","26","平溪區","五專前三年","56"
"2017","106","26","平溪區","五專後二年","265"
"2017","106","26","平溪區","博士","12"
"2017","106","26","平溪區","國中","2509"
"2017","106","26","平溪區","國中(職業)","13"
"2017","106","26","平溪區","國小","2400"
"2017","106","26","平溪區","大學","1711"
"2017","106","26","平溪區","碩士","234"
"2017","106","26","平溪區","自學","50"
"2017","106","26","平溪區","高中","966"
"2017","106","26","平溪區","高職","2229"
"2017","106","27","雙溪區","不識字","584"
"2017","106","27","雙溪區","二專","1197"
"2017","106","27","雙溪區","五專前三年","93"
"2017","106","27","雙溪區","五專後二年","478"
"2017","106","27","雙溪區","博士","34"
"2017","106","27","雙溪區","國中","3697"
"2017","106","27","雙溪區","國中(職業)","13"
"2017","106","27","雙溪區","國小","3320"
"2017","106","27","雙溪區","大學","3669"
"2017","106","27","雙溪區","碩士","534"
"2017","106","27","雙溪區","自學","122"
"2017","106","27","雙溪區","高中","1586"
"2017","106","27","雙溪區","高職","4373"
"2017","106","28","貢寮區","不識字","538"
"2017","106","28","貢寮區","二專","1055"
"2017","106","28","貢寮區","五專前三年","123"
"2017","106","28","貢寮區","五專後二年","584"
"2017","106","28","貢寮區","博士","22"
"2017","106","28","貢寮區","國中","3684"
"2017","106","28","貢寮區","國中(職業)","18"
"2017","106","28","貢寮區","國小","3434"
"2017","106","28","貢寮區","大學","3403"
"2017","106","28","貢寮區","碩士","476"
"2017","106","28","貢寮區","自學","104"
"2017","106","28","貢寮區","高中","2105"
"2017","106","28","貢寮區","高職","4488"
"2017","106","29","烏來區","不識字","20"
"2017","106","29","烏來區","二專","317"
"2017","106","29","烏來區","五專前三年","46"
"2017","106","29","烏來區","五專後二年","215"
"2017","106","29","烏來區","博士","17"
"2017","106","29","烏來區","國中","829"
"2017","106","29","烏來區","國中(職業)","18"
"2017","106","29","烏來區","國小","626"
"2017","106","29","烏來區","大學","1075"
"2017","106","29","烏來區","碩士","162"
"2017","106","29","烏來區","自學","4"
"2017","106","29","烏來區","高中","587"
"2017","106","29","烏來區","高職","1459"
"2018","107","0","New Taipei City","不識字","25227"
"2018","107","0","New Taipei City","二專","250856"
"2018","107","0","New Taipei City","五專前三年","18503"
"2018","107","0","New Taipei City","五專後二年","170559"
"2018","107","0","New Taipei City","博士","19799"
"2018","107","0","New Taipei City","國中","451964"
"2018","107","0","New Taipei City","國中(職業)","6471"
"2018","107","0","New Taipei City","國小","323157"
"2018","107","0","New Taipei City","大學","973611"
"2018","107","0","New Taipei City","碩士","218081"
"2018","107","0","New Taipei City","自學","6417"
"2018","107","0","New Taipei City","高中","330305"
"2018","107","0","New Taipei City","高職","710845"
"2018","107","1","板橋區","不識字","3105"
"2018","107","1","板橋區","二專","34288"
"2018","107","1","板橋區","五專前三年","2857"
"2018","107","1","板橋區","五專後二年","24699"
"2018","107","1","板橋區","博士","2640"
"2018","107","1","板橋區","國中","57552"
"2018","107","1","板橋區","國中(職業)","1035"
"2018","107","1","板橋區","國小","48482"
"2018","107","1","板橋區","大學","134864"
"2018","107","1","板橋區","碩士","33351"
"2018","107","1","板橋區","自學","1072"
"2018","107","1","板橋區","高中","44622"
"2018","107","1","板橋區","高職","92629"
"2018","107","2","三重區","不識字","2552"
"2018","107","2","三重區","二專","23773"
"2018","107","2","三重區","五專前三年","1230"
"2018","107","2","三重區","五專後二年","14020"
"2018","107","2","三重區","博士","1190"
"2018","107","2","三重區","國中","54024"
"2018","107","2","三重區","國中(職業)","771"
"2018","107","2","三重區","國小","37181"
"2018","107","2","三重區","大學","87912"
"2018","107","2","三重區","碩士","17680"
"2018","107","2","三重區","自學","674"
"2018","107","2","三重區","高中","30012"
"2018","107","2","三重區","高職","70343"
"2018","107","3","中和區","不識字","2159"
"2018","107","3","中和區","二專","28521"
"2018","107","3","中和區","五專前三年","1852"
"2018","107","3","中和區","五專後二年","19820"
"2018","107","3","中和區","博士","2198"
"2018","107","3","中和區","國中","40604"
"2018","107","3","中和區","國中(職業)","1153"
"2018","107","3","中和區","國小","31792"
"2018","107","3","中和區","大學","106573"
"2018","107","3","中和區","碩士","25262"
"2018","107","3","中和區","自學","573"
"2018","107","3","中和區","高中","36840"
"2018","107","3","中和區","高職","70494"
"2018","107","4","永和區","不識字","834"
"2018","107","4","永和區","二專","15024"
"2018","107","4","永和區","五專前三年","697"
"2018","107","4","永和區","五專後二年","12022"
"2018","107","4","永和區","博士","1895"
"2018","107","4","永和區","國中","14324"
"2018","107","4","永和區","國中(職業)","796"
"2018","107","4","永和區","國小","12702"
"2018","107","4","永和區","大學","64962"
"2018","107","4","永和區","碩士","18402"
"2018","107","4","永和區","自學","329"
"2018","107","4","永和區","高中","20522"
"2018","107","4","永和區","高職","32204"
"2018","107","5","新莊區","不識字","1850"
"2018","107","5","新莊區","二專","26701"
"2018","107","5","新莊區","五專前三年","1823"
"2018","107","5","新莊區","五專後二年","15564"
"2018","107","5","新莊區","博士","1436"
"2018","107","5","新莊區","國中","49706"
"2018","107","5","新莊區","國中(職業)","525"
"2018","107","5","新莊區","國小","30526"
"2018","107","5","新莊區","大學","99387"
"2018","107","5","新莊區","碩士","20413"
"2018","107","5","新莊區","自學","422"
"2018","107","5","新莊區","高中","32455"
"2018","107","5","新莊區","高職","78638"
"2018","107","6","新店區","不識字","1282"
"2018","107","6","新店區","二專","19243"
"2018","107","6","新店區","五專前三年","983"
"2018","107","6","新店區","五專後二年","17425"
"2018","107","6","新店區","博士","2951"
"2018","107","6","新店區","國中","25030"
"2018","107","6","新店區","國中(職業)","303"
"2018","107","6","新店區","國小","18077"
"2018","107","6","新店區","大學","87548"
"2018","107","6","新店區","碩士","23375"
"2018","107","6","新店區","自學","508"
"2018","107","6","新店區","高中","28364"
"2018","107","6","新店區","高職","47852"
"2018","107","7","土城區","不識字","822"
"2018","107","7","土城區","二專","11301"
"2018","107","7","土城區","五專前三年","803"
"2018","107","7","土城區","五專後二年","6240"
"2018","107","7","土城區","博士","685"
"2018","107","7","土城區","國中","21718"
"2018","107","7","土城區","國中(職業)","341"
"2018","107","7","土城區","國小","15342"
"2018","107","7","土城區","大學","41671"
"2018","107","7","土城區","碩士","8076"
"2018","107","7","土城區","自學","286"
"2018","107","7","土城區","高中","14979"
"2018","107","7","土城區","高職","36377"
"2018","107","8","蘆洲區","不識字","647"
"2018","107","8","蘆洲區","二專","4300"
"2018","107","8","蘆洲區","五專前三年","374"
"2018","107","8","蘆洲區","五專後二年","2782"
"2018","107","8","蘆洲區","博士","204"
"2018","107","8","蘆洲區","國中","12288"
"2018","107","8","蘆洲區","國中(職業)","78"
"2018","107","8","蘆洲區","國小","8216"
"2018","107","8","蘆洲區","大學","18175"
"2018","107","8","蘆洲區","碩士","3127"
"2018","107","8","蘆洲區","自學","132"
"2018","107","8","蘆洲區","高中","6387"
"2018","107","8","蘆洲區","高職","18254"
"2018","107","9","樹林區","不識字","819"
"2018","107","9","樹林區","二專","6282"
"2018","107","9","樹林區","五專前三年","597"
"2018","107","9","樹林區","五專後二年","4089"
"2018","107","9","樹林區","博士","547"
"2018","107","9","樹林區","國中","15537"
"2018","107","9","樹林區","國中(職業)","123"
"2018","107","9","樹林區","國小","9073"
"2018","107","9","樹林區","大學","24923"
"2018","107","9","樹林區","碩士","5293"
"2018","107","9","樹林區","自學","156"
"2018","107","9","樹林區","高中","8782"
"2018","107","9","樹林區","高職","22469"
"2018","107","10","鶯歌區","不識字","1195"
"2018","107","10","鶯歌區","二專","10695"
"2018","107","10","鶯歌區","五專前三年","1186"
"2018","107","10","鶯歌區","五專後二年","8715"
"2018","107","10","鶯歌區","博士","1651"
"2018","107","10","鶯歌區","國中","17680"
"2018","107","10","鶯歌區","國中(職業)","114"
"2018","107","10","鶯歌區","國小","11468"
"2018","107","10","鶯歌區","大學","46865"
"2018","107","10","鶯歌區","碩士","11957"
"2018","107","10","鶯歌區","自學","214"
"2018","107","10","鶯歌區","高中","14342"
"2018","107","10","鶯歌區","高職","27157"
"2018","107","11","三峽區","不識字","1118"
"2018","107","11","三峽區","二專","14228"
"2018","107","11","三峽區","五專前三年","800"
"2018","107","11","三峽區","五專後二年","10269"
"2018","107","11","三峽區","博士","1128"
"2018","107","11","三峽區","國中","20194"
"2018","107","11","三峽區","國中(職業)","202"
"2018","107","11","三峽區","國小","14707"
"2018","107","11","三峽區","大學","52267"
"2018","107","11","三峽區","碩士","11357"
"2018","107","11","三峽區","自學","238"
"2018","107","11","三峽區","高中","16479"
"2018","107","11","三峽區","高職","37192"
"2018","107","12","淡水區","不識字","1077"
"2018","107","12","淡水區","二專","2165"
"2018","107","12","淡水區","五專前三年","225"
"2018","107","12","淡水區","五專後二年","1009"
"2018","107","12","淡水區","博士","55"
"2018","107","12","淡水區","國中","6925"
"2018","107","12","淡水區","國中(職業)","42"
"2018","107","12","淡水區","國小","5895"
"2018","107","12","淡水區","大學","6451"
"2018","107","12","淡水區","碩士","971"
"2018","107","12","淡水區","自學","204"
"2018","107","12","淡水區","高中","2227"
"2018","107","12","淡水區","高職","9016"
"2018","107","13","汐止區","不識字","1233"
"2018","107","13","汐止區","二專","14958"
"2018","107","13","汐止區","五專前三年","1515"
"2018","107","13","汐止區","五專後二年","8938"
"2018","107","13","汐止區","博士","700"
"2018","107","13","汐止區","國中","30743"
"2018","107","13","汐止區","國中(職業)","318"
"2018","107","13","汐止區","國小","18595"
"2018","107","13","汐止區","大學","55285"
"2018","107","13","汐止區","碩士","10500"
"2018","107","13","汐止區","自學","310"
"2018","107","13","汐止區","高中","18725"
"2018","107","13","汐止區","高職","46389"
"2018","107","14","瑞芳區","不識字","976"
"2018","107","14","瑞芳區","二專","12001"
"2018","107","14","瑞芳區","五專前三年","876"
"2018","107","14","瑞芳區","五專後二年","7307"
"2018","107","14","瑞芳區","博士","468"
"2018","107","14","瑞芳區","國中","27887"
"2018","107","14","瑞芳區","國中(職業)","183"
"2018","107","14","瑞芳區","國小","16033"
"2018","107","14","瑞芳區","大學","46577"
"2018","107","14","瑞芳區","碩士","8107"
"2018","107","14","瑞芳區","自學","264"
"2018","107","14","瑞芳區","高中","17314"
"2018","107","14","瑞芳區","高職","36674"
"2018","107","15","五股區","不識字","517"
"2018","107","15","五股區","二專","5504"
"2018","107","15","五股區","五專前三年","382"
"2018","107","15","五股區","五專後二年","2806"
"2018","107","15","五股區","博士","197"
"2018","107","15","五股區","國中","11330"
"2018","107","15","五股區","國中(職業)","97"
"2018","107","15","五股區","國小","8130"
"2018","107","15","五股區","大學","18753"
"2018","107","15","五股區","碩士","2795"
"2018","107","15","五股區","自學","115"
"2018","107","15","五股區","高中","6737"
"2018","107","15","五股區","高職","18192"
"2018","107","16","泰山區","不識字","309"
"2018","107","16","泰山區","二專","5223"
"2018","107","16","泰山區","五專前三年","421"
"2018","107","16","泰山區","五專後二年","3025"
"2018","107","16","泰山區","博士","293"
"2018","107","16","泰山區","國中","9210"
"2018","107","16","泰山區","國中(職業)","142"
"2018","107","16","泰山區","國小","5948"
"2018","107","16","泰山區","大學","17579"
"2018","107","16","泰山區","碩士","3514"
"2018","107","16","泰山區","自學","106"
"2018","107","16","泰山區","高中","6641"
"2018","107","16","泰山區","高職","14644"
"2018","107","17","林口區","不識字","686"
"2018","107","17","林口區","二專","6579"
"2018","107","17","林口區","五專前三年","611"
"2018","107","17","林口區","五專後二年","5502"
"2018","107","17","林口區","博士","1038"
"2018","107","17","林口區","國中","7733"
"2018","107","17","林口區","國中(職業)","94"
"2018","107","17","林口區","國小","6444"
"2018","107","17","林口區","大學","29360"
"2018","107","17","林口區","碩士","8326"
"2018","107","17","林口區","自學","162"
"2018","107","17","林口區","高中","8986"
"2018","107","17","林口區","高職","15296"
"2018","107","18","八里區","不識字","173"
"2018","107","18","八里區","二專","1436"
"2018","107","18","八里區","五專前三年","74"
"2018","107","18","八里區","五專後二年","1110"
"2018","107","18","八里區","博士","170"
"2018","107","18","八里區","國中","2501"
"2018","107","18","八里區","國中(職業)","15"
"2018","107","18","八里區","國小","2328"
"2018","107","18","八里區","大學","5717"
"2018","107","18","八里區","碩士","1155"
"2018","107","18","八里區","自學","51"
"2018","107","18","八里區","高中","2268"
"2018","107","18","八里區","高職","4421"
"2018","107","19","深坑區","不識字","179"
"2018","107","19","深坑區","二專","369"
"2018","107","19","深坑區","五專前三年","30"
"2018","107","19","深坑區","五專後二年","196"
"2018","107","19","深坑區","博士","20"
"2018","107","19","深坑區","國中","1312"
"2018","107","19","深坑區","國中(職業)","14"
"2018","107","19","深坑區","國小","1396"
"2018","107","19","深坑區","大學","1237"
"2018","107","19","深坑區","碩士","197"
"2018","107","19","深坑區","自學","44"
"2018","107","19","深坑區","高中","556"
"2018","107","19","深坑區","高職","1566"
"2018","107","20","石碇區","不識字","232"
"2018","107","20","石碇區","二專","259"
"2018","107","20","石碇區","五專前三年","31"
"2018","107","20","石碇區","五專後二年","183"
"2018","107","20","石碇區","博士","27"
"2018","107","20","石碇區","國中","970"
"2018","107","20","石碇區","國中(職業)","10"
"2018","107","20","石碇區","國小","1323"
"2018","107","20","石碇區","大學","1015"
"2018","107","20","石碇區","碩士","185"
"2018","107","20","石碇區","自學","35"
"2018","107","20","石碇區","高中","552"
"2018","107","20","石碇區","高職","1287"
"2018","107","21","坪林區","不識字","526"
"2018","107","21","坪林區","二專","1156"
"2018","107","21","坪林區","五專前三年","299"
"2018","107","21","坪林區","五專後二年","760"
"2018","107","21","坪林區","博士","72"
"2018","107","21","坪林區","國中","3889"
"2018","107","21","坪林區","國中(職業)","17"
"2018","107","21","坪林區","國小","2429"
"2018","107","21","坪林區","大學","4406"
"2018","107","21","坪林區","碩士","690"
"2018","107","21","坪林區","自學","105"
"2018","107","21","坪林區","高中","1856"
"2018","107","21","坪林區","高職","4659"
"2018","107","22","三芝區","不識字","65"
"2018","107","22","三芝區","二專","527"
"2018","107","22","三芝區","五專前三年","116"
"2018","107","22","三芝區","五專後二年","297"
